County,State,ST,Fips,Precincts,Votes,Democrats 08,Democrats 12,Republicans 08,Republicans 12,Republicans Perc 16,Democrats Perc 16,Republicans Perc 12,Democrats Perc 12,Votes Trump,Votes Clinton
"Eddy County, North Dakota",North Dakota,ND,38027,2,1219,583,486,548,634,64.80721903,29.04019688,54.7968885,42.00518583,790,354
"Harvey County, Kansas",Kansas,KS,20079,38,14540,6318,5373,9006,8588,58.48005502,34.42916094,60.08115293,37.58919827,8503,5006
"Clarke County, Alabama",Alabama,AL,1025,31,12936,5914,6334,7466,7470,54.95516388,44.15584416,53.8961039,45.6998557,7109,5712
"Golden Valley County, Montana",Montana,MT,30037,2,471,124,110,343,351,77.49469214,15.07430998,73.2776618,22.96450939,365,71
"Thomas County, Nebraska",Nebraska,NE,31171,6,387,51,42,331,360,88.88888889,7.751937984,88.23529412,10.29411765,344,30
"Geauga County, Ohio",Ohio,OH,39055,78,48736,21250,19659,29096,30589,60.68819764,35.22037098,59.84583178,38.46183945,29577,17165
"St. Tammany Parish, Louisiana",Louisiana,LA,22103,158,124389,24596,25728,83078,84723,73.08845637,22.28171301,75.04118616,22.78790455,90914,27716
"Gratiot County, Michigan",Michigan,MI,26057,21,16442,9105,7610,8322,8241,60.07784941,34.45444593,51.39382601,47.45868413,9878,5665
"Isabella County, Michigan",Michigan,MI,26073,29,25344,16679,13038,11220,10800,48.68213384,44.99684343,44.77797587,54.05696754,12338,11404
"Starr County, Texas",Texas,TX,48427,11,11691,8274,10260,1492,1547,18.97185869,79.08647678,13.018598,86.34183287,2218,9246
"Marathon County, Wisconsin",Wisconsin,WI,55073,108,68849,36367,32363,30345,36617,56.66022745,38.45517001,52.41332913,46.32418196,39010,26476
"Valley County, Montana",Montana,MT,30105,8,3874,1645,1385,2121,2337,69.61796593,22.87041817,60.5597305,35.89012698,2697,886
"Carroll County, New Hampshire",New Hampshire,NH,33003,18,29083,15221,13977,13387,14207,50.32149366,44.65495307,49.67135165,48.86721208,14635,12987
"Calhoun County, Georgia",Georgia,GA,13037,5,2023,1342,1298,862,883,40.97874444,58.23035096,40.35648995,59.32358318,829,1178
"New London County, Connecticut",Connecticut,CT,9011,56,124527,74776,67144,48491,46119,43.82503393,50.55208911,40.06793974,58.33434693,54574,62951
"Tyler County, Texas",Texas,TX,48457,18,7969,2166,1668,5644,5910,82.83347973,15.59794203,77.21452835,21.79252678,6601,1243
"Potter County, South Dakota",South Dakota,SD,46107,3,1335,482,339,937,1029,80.07490637,16.10486891,74.51122375,24.5474294,1069,215
"Cobb County, Georgia",Georgia,GA,13067,144,326424,141216,133124,170957,171722,46.74962625,48.83709531,55.37347315,42.92716274,152602,159416
"Delaware County, New York",New York,NY,36025,55,17778,9462,8304,10524,9938,61.94172573,32.76521543,53.3211718,44.55413671,11012,5825
"Fairfield County, South Carolina",South Carolina,SC,45039,22,11252,7591,7777,3912,3999,35.76253111,61.64237469,33.61916772,65.38041194,4024,6936
"Scott County, Virginia",Virginia,VA,51169,18,10055,2725,2395,6980,7439,81.96916957,15.70363003,74.44955965,23.96917534,8242,1579
"Lincoln County, West Virginia",West Virginia,WV,54043,16,6988,3029,2227,3637,4383,75.22896394,20.53520321,64.28571429,32.66353769,5257,1435
"Douglas County, Missouri",Missouri,MO,29067,14,6664,2140,1710,4405,4649,82.32292917,14.76590636,70.90132683,26.07899954,5486,984
"Vermilion County, Illinois",Illinois,IL,17183,84,29799,16246,12878,16054,16892,62.35779724,33.14205175,55.72342812,42.48202151,18582,9876
"Wayne County, Illinois",Illinois,IL,17191,27,8256,2547,1514,5390,5988,84.33866279,12.69379845,77.96875,19.71354167,6963,1048
"Bath County, Kentucky",Kentucky,KY,21011,12,4583,2210,1770,2234,2275,67.24852717,29.69670521,55.19165454,42.94032023,3082,1361
"Wilson County, Tennessee",Tennessee,TN,47189,31,56286,15886,14695,34595,36109,69.82908716,25.50545429,70.11592458,28.53453465,39304,14356
"Judith Basin County, Montana",Montana,MT,30045,4,1192,397,337,801,854,72.73489933,19.46308725,70.28806584,27.73662551,867,232
"Sweet Grass County, Montana",Montana,MT,30097,5,2080,541,475,1494,1594,75.96153846,19.13461538,75.2952291,22.43741143,1580,398
"Chatham County, Georgia",Georgia,GA,13051,89,106013,62755,60246,46829,47204,41.17325234,55.65166536,43.45472622,55.46083883,43649,58998
"Jefferson County, Georgia",Georgia,GA,13163,8,6934,4149,4261,3061,2999,44.08710701,54.93221806,41.09345026,58.38585914,3057,3809
"Osage County, Oklahoma",Oklahoma,OK,40113,28,18942,7498,6704,12160,11242,66.30239679,29.52697709,62.64348601,37.35651399,12559,5593
"Lafayette County, Mississippi",Mississippi,MS,28071,18,19642,7997,8091,10278,11075,55.35077894,40.56613379,56.78031274,41.48167137,10872,7968
"Gallatin County, Montana",Montana,MT,30031,32,52335,24205,21961,22578,24358,44.63552116,45.62720932,50.84328296,45.83994322,23360,23879
"Glacier County, Montana",Montana,MT,30035,16,4991,3423,2924,1451,1415,32.01763174,61.63093568,31.7834681,65.67834681,1598,3076
"Harlan County, Kentucky",Kentucky,KY,21095,32,10757,2586,1830,7165,8652,84.86566887,12.75448545,81.18607488,17.17181195,9129,1372
"Martinsville city, Virginia",Virginia,VA,51690,7,5873,4139,3855,2311,2312,36.59117998,60.12259493,36.79185232,61.34627626,2149,3531
"Roane County, West Virginia",West Virginia,WV,54087,20,5234,2511,1939,2943,2982,72.06725258,23.30913259,59.08460472,38.41886269,3772,1220
"Stearns County, Minnesota",Minnesota,MN,27145,99,78985,35690,33551,41194,43015,60.28739634,32.37956574,54.81223798,42.75265364,47618,25575
"Cascade County, Montana",Montana,MT,30013,23,33923,17664,15232,16857,18345,57.0203107,35.53046606,53.05703378,44.05367885,19343,12053
"Lenoir County, North Carolina",North Carolina,NC,37107,22,25500,13378,13948,13401,13980,52.36862745,46.08627451,49.77568896,49.66175319,13354,11752
"Mahoning County, Ohio",Ohio,OH,39099,212,112827,79173,77059,45319,42641,46.80439966,49.80013649,35.07122648,63.37922753,52808,56188
"Johnson County, Nebraska",Nebraska,NE,31097,6,2051,914,790,1142,1225,65.72403706,27.30375427,59.37954435,38.29374697,1348,560
"Allegheny County, Pennsylvania",Pennsylvania,PA,42003,1322,643173,373153,352687,272347,262039,40.03401884,56.44157948,42.12297112,56.69470696,257488,363017
"Presidio County, Texas",Texas,TX,48377,8,2203,1252,1282,489,504,29.59600545,66.18247844,27.73802972,70.55586131,652,1458
"Texas County, Missouri",Missouri,MO,29215,11,10935,3410,2871,7215,7618,81.16140832,15.80246914,70.77294686,26.6722408,8875,1728
"Winnebago County, Iowa",Iowa,IA,19189,11,5717,3254,2903,2730,2906,60.1189435,33.58404758,49.10442717,49.05373437,3437,1920
"Garrard County, Kentucky",Kentucky,KY,21079,14,7619,2012,1661,5118,5310,77.49048432,19.07074419,75.03179313,23.47039706,5904,1453
"Deuel County, South Dakota",South Dakota,SD,46039,10,2080,1054,941,1088,1175,65.67307692,27.40384615,54.12252418,43.34408107,1366,570
"Dyer County, Tennessee",Tennessee,TN,47045,16,13290,4411,3757,9859,9921,76.5613243,21.18133935,71.89130435,27.22463768,10175,2815
"Wilcox County, Alabama",Alabama,AL,1131,36,6095,4612,4868,1868,1679,28.49876948,71.02543068,25.61403509,74.26392067,1737,4329
"Hendricks County, Indiana",Indiana,IN,18063,104,75258,24548,21112,39728,44312,64.21377129,30.02338622,66.49060681,31.67877078,48326,22595
"Lamoille County, Vermont",Vermont,VT,50015,10,11641,8914,8371,3515,3342,30.66746843,62.20255992,27.87787788,69.82816149,3570,7241
"Highland County, Ohio",Ohio,OH,39071,31,17048,6856,6054,11907,11413,76.28460817,20.15485687,63.83466637,33.86095419,13005,3436
"Fall River County, South Dakota",South Dakota,SD,46047,9,3563,1338,1140,2348,2258,70.47431939,23.04238002,64.22070535,32.42320819,2511,821
"Radford city, Virginia",Virginia,VA,51750,4,6032,2930,2732,2418,2520,43.7168435,48.45822281,46.67531024,50.60196333,2637,2923
"St. Bernard Parish, Louisiana",Louisiana,LA,22087,31,15807,3491,5059,9643,8501,64.73081546,31.35952426,60.91723397,36.25223934,10232,4957
"Newton County, Georgia",Georgia,GA,13217,24,43787,20827,21851,20337,20982,47.74704821,50.09706077,48.53124855,50.54124069,20907,21936
"Racine County, Wisconsin",Wisconsin,WI,55101,69,93678,53408,53008,45954,49347,49.76622046,45.37458101,47.740993,51.28284509,46620,42506
"Weston County, Wyoming",Wyoming,WY,56045,8,3334,658,422,2618,2821,86.92261548,8.818236353,83.98332837,12.56326288,2898,294
"Lander County, Nevada",Nevada,NV,32015,9,2413,577,534,1466,1580,75.75631993,16.70120182,72.97921478,24.66512702,1828,403
"Chemung County, New York",New York,NY,36015,88,33195,18888,16797,19364,17612,57.31284832,37.33694834,50.30562696,47.97772065,19025,12394
"Lee County, South Carolina",South Carolina,SC,45061,22,8110,5960,5977,3074,2832,34.38964242,63.74845869,31.79521724,67.10452453,2789,5170
"Twin Falls County, Idaho",Idaho,ID,16083,47,31893,8621,7541,19032,19773,66.0427053,21.45925438,70.25404157,26.79339137,21063,6844
"Duval County, Texas",Texas,TX,48131,4,4159,3298,3331,1076,980,31.64222169,66.91512383,22.55985267,76.68047882,1316,2783
"Taylor County, Kentucky",Kentucky,KY,21217,20,11304,3165,3285,7568,7551,73.60226469,22.58492569,68.95890411,30,8320,2553
"Borden County, Texas",Texas,TX,48033,8,365,40,32,316,324,90.4109589,8.493150685,89.25619835,8.815426997,330,31
"Terrell County, Georgia",Georgia,GA,13273,6,4179,2501,2544,1890,1834,44.7954056,54.24742761,41.70077308,57.84447476,1872,2267
"Coshocton County, Ohio",Ohio,OH,39031,25,14961,7689,6940,8675,8390,69.38707306,26.12124858,53.15509377,43.96857577,10381,3908
"Brown County, Illinois",Illinois,IL,17009,14,2336,986,787,1544,1513,76.02739726,20.33390411,64.00169205,33.29103215,1776,475
"Howard County, Indiana",Indiana,IN,18067,73,36754,17871,15135,20248,20327,64.41475758,30.51368559,56.01267567,41.70570405,23675,11215
"Breathitt County, Kentucky",Kentucky,KY,21025,21,5735,2205,1562,2671,3318,69.5902354,26.80034874,66.25399361,31.19009585,3991,1537
"Bedford city, Virginia",Virginia,,51515,,,,,,,,,,,,
"Marshall County, Tennessee",Tennessee,TN,47117,9,11402,4320,3725,6755,6832,71.6277846,24.97807402,63.60674053,34.68019737,8167,2848
"Concho County, Texas",Texas,TX,48095,9,1067,257,194,807,793,82.94283037,13.87066542,79.22077922,19.38061938,885,148
"Jefferson Davis Parish, Louisiana",Louisiana,LA,22053,22,14277,3923,3484,9278,10014,75.47103733,21.57315963,72.91393622,25.3677006,10775,3080
"Grand Forks County, North Dakota",North Dakota,ND,38035,27,29711,16104,14032,14520,15060,54.9459796,36.44441453,50.1515202,46.72816278,16325,10828
"Martin County, Kentucky",Kentucky,KY,21159,14,3953,808,574,2824,3180,88.61624083,9.182899064,83.15899582,15.01046025,3503,363
"Oceana County, Michigan",Michigan,MI,26127,18,11903,6405,5063,5860,6239,60.72418718,33.37813996,54.48908297,44.21834061,7228,3973
"Grundy County, Missouri",Missouri,MO,29079,10,4413,1580,1212,3006,3030,78.45003399,17.67505099,69.27297668,27.70919067,3462,780
"Hinds County, Mississippi",Mississippi,MS,28049,113,91536,75401,76112,32949,29664,27.22316903,70.92510051,27.85587514,71.47270661,24919,64922
"Wilkinson County, Mississippi",Mississippi,MS,28157,9,4174,3534,3412,1560,1415,31.26497365,67.70483948,29.15722234,70.30702658,1305,2826
"Northwest Arctic Borough, Alaska",Alaska,AK,2188,,,,,,,,,,,,
"Marengo County, Alabama",Alabama,AL,1091,24,10948,5926,6167,5516,5336,47.7164779,51.21483376,46.22715065,53.42631898,5224,5607
"Autauga County, Alabama",Alabama,AL,1001,20,24661,6093,6363,17403,17379,73.4357893,23.95685495,72.49405581,26.54236016,18110,5908
"Lincoln County, Colorado",Colorado,CO,8073,13,2402,546,552,1717,1687,77.97668609,16.61115737,73.76475732,24.13642326,1873,399
"Jefferson County, Colorado",Colorado,CO,8059,258,309529,158158,159296,131628,144197,42.07457136,49.0697156,46.3578437,51.212016,130233,151885
"Tolland County, Connecticut",Connecticut,CT,9013,27,77069,45053,39366,29266,30450,44.10203843,49.89035799,42.89276105,55.45209956,33989,38450
"Chattooga County, Georgia",Georgia,GA,13055,13,8246,2596,2232,5572,5452,78.30463255,19.54887218,69.70084377,28.53490156,6457,1612
"Washington County, Georgia",Georgia,GA,13303,8,8422,4607,4714,4216,4035,49.13322251,49.71503206,45.8106267,53.5195277,4138,4187
"Athens County, Ohio",Ohio,OH,39009,56,27941,20722,18307,9742,8543,38.71013922,55.66014101,30.81001154,66.02351414,10816,15552
"Obion County, Tennessee",Tennessee,TN,47131,12,12223,4308,3321,8873,8814,77.9268592,19.83964657,71.67601854,27.00658697,9525,2425
"Macomb County, Michigan",Michigan,MI,26099,337,418773,223784,208016,187663,191913,53.63024837,42.08437507,47.4931079,51.47815069,224589,176238
"Braxton County, West Virginia",West Virginia,WV,54007,18,5063,2704,1998,2629,2725,69.44499309,25.97274343,56.7235637,41.59034138,3516,1315
"Mitchell County, North Carolina",North Carolina,NC,37121,9,7948,2238,1838,5499,5806,78.32159034,19.9421238,74.77141017,23.67031552,6225,1585
"Dorchester County, Maryland",Maryland,MD,24019,39,14034,6912,7257,8168,7976,56.5626336,40.58001995,51.64465164,46.98912199,7938,5695
"Cherokee County, Georgia",Georgia,GA,13057,42,110825,22350,19841,70279,76514,72.73719829,22.74125874,77.90063124,20.20057015,80611,25203
"Muskegon County, Michigan",Michigan,MI,26121,67,77114,53821,44436,29145,30884,46.6348523,47.51407008,40.5498733,58.34329005,35962,36640
"Harris County, Georgia",Georgia,GA,13145,12,16392,4184,4145,10648,11197,72.78550512,24.90239141,72.29467975,26.76265496,11931,4082
"Jefferson County, Pennsylvania",Pennsylvania,PA,42065,37,18551,6447,4787,12057,13048,78.34079025,18.52730311,72.10034812,26.4518981,14533,3437
"Providence County, Rhode Island",Rhode Island,RI,44007,291,242179,167442,159520,81010,75785,37.2951412,58.4679101,31.60526469,66.52598567,90321,141597
"Kearney County, Nebraska",Nebraska,NE,31099,11,3242,876,773,2224,2349,77.69895126,16.96483652,73.86792453,24.3081761,2519,550
"Edwards County, Illinois",Illinois,IL,17047,12,3312,1140,754,2137,2405,83.84661836,13.04347826,74.50433705,23.35811648,2777,432
"Tarrant County, Texas",Texas,TX,48439,695,662832,274880,253071,348420,348920,52.15243078,43.45007483,57.11666585,41.42660708,345683,288001
"Walker County, Texas",Texas,TX,48471,17,19683,7334,6252,11623,12140,65.42701824,30.91500279,64.9719026,33.45999465,12878,6085
"Amelia County, Virginia",Virginia,VA,51007,6,7035,2488,2490,3970,4331,66.86567164,30.56147832,62.63195951,36.00867679,4704,2150
"Sandusky County, Ohio",Ohio,OH,39143,58,27491,15602,14541,14192,13755,58.36455567,35.40431414,47.27616429,49.97765939,16045,9733
"Beaver County, Oklahoma",Oklahoma,OK,40007,7,2237,265,244,2199,2062,88.82431828,7.867679928,89.4189072,10.5810928,1987,176
"Yamhill County, Oregon",Oregon,OR,41071,21,45116,20797,19260,21390,22045,50.06871177,41.30463694,51.37856294,44.88778055,22589,18635
"Dimmit County, Texas",Texas,TX,48127,8,3225,2692,2141,874,762,30.20155039,67.37984496,26.12272883,73.39732602,974,2173
"Harrison County, Mississippi",Mississippi,MS,28047,59,62076,22673,23119,38757,39470,63.96997229,33.31239126,62.32630116,36.50675846,39710,20679
"Clay County, Iowa",Iowa,IA,19041,13,8542,3925,3385,4355,4951,68.71926949,26.29360805,58.23335686,39.81416137,5870,2246
"Taylor County, West Virginia",West Virginia,WV,54091,19,6498,2462,1941,3605,3840,72.34533703,22.82240689,64.99661476,32.85375762,4701,1483
"Hyde County, South Dakota",South Dakota,SD,46069,1,690,226,189,547,531,78.69565217,18.11594203,72.4420191,25.78444748,543,125
"Perry County, Pennsylvania",Pennsylvania,PA,42099,31,21153,6396,5685,13058,13120,73.80986149,21.88814825,68.59054789,29.72082811,15613,4630
"Stutsman County, North Dakota",North Dakota,ND,38093,12,9938,4056,3585,5499,5685,67.47836587,24.99496881,59.4789705,37.50784683,6706,2484
"Linn County, Kansas",Kansas,KS,20107,15,4279,1425,1170,3086,3177,78.92030848,16.84973125,71.12155809,26.19207522,3377,721
"Beaverhead County, Montana",Montana,MT,30001,16,4694,1617,1371,3008,3289,69.0881977,23.75372816,68.34995844,28.49127182,,
"Bennett County, South Dakota",South Dakota,SD,46007,4,1149,557,548,614,626,57.96344648,35.85726719,52.03657523,45.5527847,666,412
"Troup County, Georgia",Georgia,GA,13285,15,25793,10455,10547,15391,15179,60.64823789,37.20776955,58.41222197,40.58723928,15643,9597
"Kossuth County, Iowa",Iowa,IA,19109,21,8505,4625,3850,4329,4937,66.27865961,29.73544974,55.32892525,43.14692368,5637,2529
"Clark County, Idaho",Idaho,ID,16033,3,283,64,66,305,235,71.73144876,15.54770318,71.64634146,20.12195122,203,44
"Hennepin County, Minnesota",Minnesota,MN,27053,422,672644,420958,423982,231054,240073,28.50958308,63.82023775,35.30147854,62.34433473,191768,429283
"Kanabec County, Minnesota",Minnesota,MN,27065,20,8125,3743,3593,4479,4328,64.36923077,28.64,53.10429448,44.08588957,5230,2327
"Cooper County, Missouri",Missouri,MO,29053,10,7976,2996,2474,4902,4887,70.49899699,24.222668,65.06457196,32.93835708,5623,1932
"Randolph County, Georgia",Georgia,GA,13243,9,2895,1833,1770,1370,1271,43.86873921,55.16407599,41.56311315,57.88096795,1270,1597
"Marshall County, South Dakota",South Dakota,SD,46091,9,1947,1261,1061,900,889,54.23728814,38.72624551,44.7408153,53.39708103,1056,754
"McHenry County, North Dakota",North Dakota,ND,38049,8,2687,981,943,1374,1678,74.09750651,17.64049125,61.87315634,34.77138643,1991,474
"Creek County, Oklahoma",Oklahoma,OK,40037,35,28786,8318,7128,20187,18986,74.8245675,20.26679636,72.70429655,27.29570345,21539,5834
"Fayette County, Texas",Texas,TX,48149,27,11029,3014,2315,7582,8106,78.41146069,19.28551999,76.82684106,21.94104824,8648,2127
"Shelby County, Iowa",Iowa,IA,19165,10,6270,2863,2469,3488,3911,69.2185008,26.29984051,60.3270091,38.08422027,4340,1649
"Comanche County, Kansas",Kansas,KS,20033,5,857,194,143,765,767,82.26371062,11.90198366,82.65086207,15.40948276,705,102
"Ventura County, California",California,CA,6111,684,307881,187601,170929,145853,147958,38.5746441,55.3749663,45.25069272,52.27602195,118764,170489
"Indian River County, Florida",Florida,FL,12061,37,79897,29710,27492,40176,43450,60.78325845,36.29297721,60.79984328,38.46971902,48564,28997
"Lexington city, Virginia",Virginia,VA,51678,2,2448,1543,1486,914,1146,31.29084967,61.84640523,42.64979531,55.30331224,766,1514
"Sargent County, North Dakota",North Dakota,ND,38081,5,1978,1115,1075,778,879,55.00505561,35.03538928,43.79671151,53.56253114,1088,693
"Maricopa County, Arizona",Arizona,AZ,4013,724,1201934,602166,602288,746448,749885,49.12624154,45.67971286,54.30175697,43.61374958,590465,549040
"Carter County, Tennessee",Tennessee,TN,47019,22,20993,5587,4789,15852,15503,80.48873434,16.44833992,75.19522724,23.22840374,16897,3453
"Transylvania County, North Carolina",North Carolina,NC,37175,15,17440,7275,6826,9401,9634,59.86811927,37.3853211,57.47181292,40.72063473,10441,6520
"Burt County, Nebraska",Nebraska,NE,31021,11,3523,1413,1291,1907,2029,66.98836219,26.34118649,60.11851852,38.25185185,2360,928
